"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"5254","27","Sao Paulo","Amarelo","José Rogério de Oliveira Melo","17","Meio-campo","67"
"5254","27","Sao Paulo","Amarelo","Auro","27","","44"
"5255","27","Chapecoense","Amarelo","Wagner Ricardo Silva da Silva","47","","64"
"5256","27","Coritiba","Amarelo","Leandro Silva","15","Zagueiro","89"
"5256","27","Coritiba","Amarelo","Juan Maldonado Jaimez Júnior","55","","76"
"5256","27","Coritiba","Amarelo","Negueba","7","Atacante","71"
"5256","27","Coritiba","Amarelo","João Paulo Silva","31","Meio-campo","31"
"5256","27","Athletico-PR","Amarelo","Otávio Henrique Santos","5","Meio-campo","67"
"5251","27","Santos","Vermelho","David Braz","14","Zagueiro","82"
"5255","27","Cruzeiro","Vermelho","Willians Domingos Fernandes","5","Meio-campo","69"
"5251","27","Corinthians","Amarelo","Felipe Augusto de Almeida Monteiro","28","Zagueiro","90+2"
"5251","27","Santos","Amarelo","Lucas Rafael Araújo Lima","20","Meio-campo","75"
"5251","27","Santos","Amarelo","Werley Ananias da Silva","2","","45+1"
"5251","27","Santos","Amarelo","Ricardo Oliveira","9","Atacante","21"
"5252","27","Vasco","Amarelo","Rafael Vaz","3","Zagueiro","28"
"5252","27","Sport","Amarelo","Renê Rodrigues Martins","6","Zagueiro","59"
"5253","27","Atletico-MG","Amarelo","Victor","1","Goleiro","8"
"5253","27","Flamengo","Amarelo","Éverton Cardoso da Silva","22","Zagueiro","20"
"5254","27","Avai","Amarelo","Anderson Lopes","11","","63"
"5254","27","Sao Paulo","Amarelo","Carlos Andrade Souza","6","Meio-campo","78"
"5254","27","Sao Paulo","Amarelo","Renan Ribeiro","28","Goleiro","51"
"5255","27","Chapecoense","Amarelo","William Barbio","7","Meio-campo","90+4"
"5255","27","Cruzeiro","Amarelo","Willians Domingos Fernandes","5","Meio-campo","57"
"5256","27","Coritiba","Amarelo","Rafhael Lucas","99","","83"
"5256","27","Coritiba","Amarelo","Paulinho Moccelin","94","","75"
"5256","27","Coritiba","Amarelo","Henrique Almeida","91","Atacante","71"
"5256","27","Athletico-PR","Amarelo","Daniel Hernández","10","Meio-campo","75"
"5256","27","Athletico-PR","Amarelo","Kadu","4","Zagueiro","30"
"5251","27","Santos","Vermelho","Werley Ananias da Silva","2","","45+1"
"5256","27","Coritiba","Vermelho","Lúcio Flávio","8","Meio-campo","85"
"5257","28","Fluminense","Amarelo","Lucas Pierre Santos Oliveira","5","Meio-campo","88"
"5257","28","Fluminense","Amarelo","Fred","9","Atacante","41"
"5257","28","Goias","Amarelo","Liniker da Silva Moreira","19","","88"
"5257","28","Goias","Amarelo","Bruno Henrique","10","Meio-campo","32"
"5258","28","Avai","Amarelo","Eduardo Neto","8","Meio-campo","86"
"5258","28","Avai","Amarelo","Claudinei Junio de Souza","27","Meio-campo","35"
"5257","28","Fluminense","Amarelo","Cícero Santos","11","Meio-campo","43"
"5257","28","Fluminense","Amarelo","Gustavo Scarpa","40","Meio-campo","32"
"5257","28","Goias","Amarelo","Felipe Macedo","3","Zagueiro","77"
"5258","28","Gremio","Amarelo","Edinho","15","Meio-campo","84"
"5258","28","Avai","Amarelo","Emerson dos Santos da Silva","4","Zagueiro","69"
"5259","28","Athletico-PR","Amarelo","Hernani Azevedo Junior","8","Meio-campo","67"
"5259","28","Ponte Preta","Amarelo","Biro-Biro","11","Meio-campo","60"
"5259","28","Ponte Preta","Amarelo","Felipe Azevedo","7","Meio-campo","42"
"5260","28","Internacional","Amarelo","Adniellyson da Silva Oliveira","36","","59"
"5260","28","Internacional","Amarelo","Wellington Aparecido Martins","41","Meio-campo","33"
"5261","28","Flamengo","Amarelo","Jorge Marco de Oliveira Moraes","36","Zagueiro","90+3"
"5261","28","Flamengo","Amarelo","Paolo Guerrero","9","Atacante","68"
"5261","28","Flamengo","Amarelo","Márcio Rodrigues Araújo","8","Meio-campo","4"
"5261","28","Vasco","Amarelo","Madson","2","Zagueiro","89"
"5261","28","Vasco","Amarelo","Julio dos Santos","8","Meio-campo","64"
"5261","28","Vasco","Amarelo","Luan Garcia Teixeira","4","Zagueiro","10"
"5262","28","Joinville","Amarelo","Bruno Aguiar","3","Zagueiro","17"
"5262","28","Atletico-MG","Amarelo","Jemerson de Jesus Nascimento","4","Zagueiro","45+4"
"5263","28","Figueirense","Amarelo","Saimon Pains Tormen","20","Zagueiro","77"
"5263","28","Corinthians","Amarelo","Lucca Borges de Brito","30","","90"
"5263","28","Corinthians","Amarelo","Vágner Love","99","Atacante","33"
"5264","28","Palmeiras","Amarelo","Thiago dos Santos","35","Meio-campo","68"
"5265","28","Sport","Amarelo","Neto","25","","87"
"5265","28","Sport","Amarelo","Danilo Barcelos","14","Meio-campo","55"
"5266","28","Cruzeiro","Vermelho","Paulo André","20","Zagueiro","42"
"5259","28","Athletico-PR","Amarelo","Carlos Eduardo Santos Oliveira","2","Zagueiro","81"
"5259","28","Ponte Preta","Amarelo","Diego Oliveira","16","","89"
"5259","28","Ponte Preta","Amarelo","Fernando Paixão da Silva","5","Meio-campo","54"
"5260","28","Santos","Amarelo","Paulo Ricardo Ferreira","32","Zagueiro","25"
"5260","28","Internacional","Amarelo","Juan Silveira dos Santos","4","Zagueiro","46"
"5260","28","Internacional","Amarelo","William de Asevedo Furtado","6","Meio-campo","30"
"5261","28","Flamengo","Amarelo","Paulo Victor Mileo Vidotti","48","Goleiro","90+3"
"5261","28","Flamengo","Amarelo","Emerson Sheik","11","Meio-campo","45+5"
"5261","28","Vasco","Amarelo","Júlio César Coelho Moraes Júnior","6","Zagueiro","90+6"
"5261","28","Vasco","Amarelo","Lucas Santos Siqueira","15","","85"
"5261","28","Vasco","Amarelo","Nenê","10","Meio-campo","63"
"5262","28","Joinville","Amarelo","Rogério Rodrigues da Silva","6","Zagueiro","48"
"5262","28","Atletico-MG","Amarelo","Douglas Santos","6","Zagueiro","85"
"5263","28","Figueirense","Amarelo","Leandro Silva","2","Zagueiro","87"
"5263","28","Figueirense","Amarelo","Rafael Bastos","16","Meio-campo","35"
"5263","28","Corinthians","Amarelo","Felipe Augusto de Almeida Monteiro","28","Zagueiro","43"
"5264","28","Sao Paulo","Amarelo","Matheus Reis","4","Zagueiro","45+3"
"5264","28","Palmeiras","Amarelo","Róbson Michael Signorini","27","Meio-campo","27"
"5265","28","Sport","Amarelo","Rithely","21","Meio-campo","69"
"5266","28","Coritiba","Amarelo","João Paulo Silva","31","Meio-campo","79"
"5266","28","Coritiba","Vermelho","José Carlos Ferreira Júnior","28","Zagueiro","85"
"5267","29","Internacional","Amarelo","Nílton Ferreira Júnior","19","Meio-campo","88"
"5267","29","Sport","Amarelo","Renê Rodrigues Martins","6","Zagueiro","77"
"5268","29","Coritiba","Amarelo","Wilson Rodrigues de Moura Júnior","84","Goleiro","83"
"5268","29","Atletico-MG","Amarelo","Luan Madson Gedeão de Paiva","27","Meio-campo","36"
"5269","29","Athletico-PR","Amarelo","Marcos Guilherme","10","Meio-campo","86"
"5269","29","Athletico-PR","Amarelo","Hernani Azevedo Junior","8","Meio-campo","29"
"5267","29","Sport","Vermelho","Diego Souza","87","Meio-campo","90+1"
"5267","29","Internacional","Amarelo","William de Asevedo Furtado","6","Zagueiro","76"
"5267","29","Sport","Amarelo","Samuel Xavier","27","Zagueiro","69"
"5268","29","Atletico-MG","Amarelo","Carlos Júnior","13","","79"
"5269","29","Sao Paulo","Amarelo","Paulo Henrique Ganso","10","Meio-campo","57"
"5269","29","Athletico-PR","Amarelo","Carlos Eduardo Santos Oliveira","2","Zagueiro","64"
"5272","29","Fluminense","Amarelo","Lucas Pierre Santos Oliveira","5","Meio-campo","34"
"5273","29","Cruzeiro","Amarelo","Willian Gomes de Siqueira","25","Atacante","49"
"5273","29","Gremio","Amarelo","Deyvison Rogério da Silva","13","","88"
"5273","29","Gremio","Amarelo","Rafael Galhardo","2","Zagueiro","33"
"5274","29","Figueirense","Amarelo","Luiz Felipe Ventura dos Santos","1","","87"
"5274","29","Figueirense","Amarelo","Thiago Heleno","4","Zagueiro","45+4"
"5274","29","Figueirense","Amarelo","Juninho","25","Zagueiro","18"
"5275","29","Ponte Preta","Amarelo","Rodinei de Almeida","2","Zagueiro","45"
"5275","29","Corinthians","Amarelo","Danilo Gabriel de Andrade","20","","86"
"5275","29","Corinthians","Amarelo","Elias Mendes Trindade","7","Meio-campo","50"
"5276","29","Palmeiras","Amarelo","Jackson de Souza","26","Zagueiro","80"
"5276","29","Palmeiras","Amarelo","Fernando Prass","1","Goleiro","56"
"5270","29","Avai","Amarelo","Romário Guilherme dos Santos","66","Zagueiro","53"
"5270","29","Avai","Amarelo","Marquinhos Santos","10","Meio-campo","28"
"5270","29","Vasco","Amarelo","Madson","2","Zagueiro","78"
"5270","29","Vasco","Amarelo","Sérgio Antônio Borges Júnior","15","","59"
"5270","29","Vasco","Amarelo","Bruno Vieira Gallo de Oliveira","5","Meio-campo","3"
"5271","29","Flamengo","Amarelo","Jorge Marco de Oliveira Moraes","36","Zagueiro","62"
"5271","29","Joinville","Amarelo","Carlos Eduardo Antônio dos Santos","5","Meio-campo","56"
"5272","29","Santos","Amarelo","Neto Berola","40","","77"
"5272","29","Santos","Amarelo","Daniel Guedes","38","Zagueiro","12"
"5270","29","Vasco","Vermelho","Rafael Silva dos Santos","18","","83"
"5274","29","Figueirense","Vermelho","Carlos Alberto Gomes de Jesus","19","Meio-campo","45+2"
"5273","29","Cruzeiro","Amarelo","Henrique Pacheco Lima","8","Meio-campo","81"
"5273","29","Cruzeiro","Amarelo","Willians Domingos Fernandes","5","Meio-campo","34"
"5273","29","Gremio","Amarelo","Edinho","15","Meio-campo","70"
"5274","29","Goias","Amarelo","Bruno Henrique","7","Meio-campo","22"
"5274","29","Figueirense","Amarelo","Bruno Alves","59","Zagueiro","61"
"5274","29","Figueirense","Amarelo","Fabinho","77","Meio-campo","45+1"
"5275","29","Ponte Preta","Amarelo","Luiz Antonio Linhares Garcia","4","Zagueiro","75"
"5275","29","Corinthians","Amarelo","Yago Fernando da Silva","3","Zagueiro","90+2"
"5275","29","Corinthians","Amarelo","Felipe Augusto de Almeida Monteiro","28","Zagueiro","83"
"5276","29","Palmeiras","Amarelo","Gabriel Jesus","33","Meio-campo","84"
"5276","29","Palmeiras","Amarelo","Egídio de Araújo Pereira Júnior","66","Zagueiro","61"
"5276","29","Palmeiras","Amarelo","Andrei Girotto","28","","49"
"5270","29","Avai","Amarelo","Vagner Antônio Brandalise","32","Goleiro","84"
"5270","29","Avai","Amarelo","Éverton Silva","7","Meio-campo","30"
"5270","29","Vasco","Amarelo","Martín Silva","1","Goleiro","82"
"5270","29","Vasco","Amarelo","Rafael Vaz","4","Zagueiro","73"
"5270","29","Vasco","Amarelo","Andrezinho","7","Meio-campo","54"
"5271","29","Flamengo","Amarelo","César Bernardo Dutra","37","Goleiro","66"
"5271","29","Joinville","Amarelo","Anselmo de Moraes","8","Meio-campo","79"
"5271","29","Joinville","Amarelo","Everton Kempes dos Santos Gonçalves","9","Atacante","42"
"5272","29","Santos","Amarelo","Thiago Maia","29","Meio-campo","38"
"5272","29","Fluminense","Amarelo","Marlon","4","Zagueiro","70"
"5270","29","Avai","Vermelho","Romário Guilherme dos Santos","66","Zagueiro","83"
"5270","29","Vasco","Vermelho","Jorge Henrique","11","Atacante","79"
"5275","29","Ponte Preta","Vermelho","Rodinei de Almeida","2","Zagueiro","88"
"5277","30","Atletico-MG","Amarelo","Luan Madson Gedeão de Paiva","27","Meio-campo","87"
"5277","30","Internacional","Amarelo","Victor Vinícius Coelho Santos","21","","89"
"5277","30","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","16"
"5278","30","Sport","Amarelo","Wendel Geraldo Maurício e Silva","17","Zagueiro","50"
"5278","30","Avai","Amarelo","Nino Paraíba","2","Zagueiro","50"
"5278","30","Avai","Amarelo","Anderson Lopes","11","Atacante","29"
"5279","30","Joinville","Amarelo","Lucas Crispim","7","Meio-campo","90+5"
"5279","30","Joinville","Amarelo","Agenor","1","Goleiro","84"
"5279","30","Joinville","Amarelo","Guti","4","Zagueiro","37"
"5279","30","Coritiba","Amarelo","Walisson","21","Zagueiro","70"
"5280","30","Flamengo","Amarelo","Emerson Sheik","11","Meio-campo","65"
"5281","30","Palmeiras","Amarelo","Eduardo Pereira Rodrigues","7","Meio-campo","58"
"5281","30","Ponte Preta","Amarelo","Jeferson","2","Zagueiro","47"
"5282","30","Sao Paulo","Amarelo","Rodrigo Caio","3","Zagueiro","86"
"5282","30","Sao Paulo","Amarelo","Alexandre Pato","11","Meio-campo","33"
"5283","30","Athletico-PR","Amarelo","Kadu","4","Zagueiro","89"
"5283","30","Athletico-PR","Amarelo","Walter Henrique da Silva","18","Atacante","64"
"5283","30","Athletico-PR","Amarelo","Bruno da Mota","10","Meio-campo","18"
"5283","30","Cruzeiro","Amarelo","Mário Sérgio Santos Costa","37","Atacante","45+1"
"5277","30","Atletico-MG","Amarelo","Leandro Donizete","8","Meio-campo","12"
"5277","30","Internacional","Amarelo","Alex Raphael Meschini","12","Meio-campo","45"
"5278","30","Sport","Amarelo","Rithely","21","Meio-campo","81"
"5278","30","Avai","Amarelo","Eduardo Neto","8","Meio-campo","53"
"5278","30","Avai","Amarelo","Renan Martins Pereira","33","Meio-campo","29"
"5278","30","Avai","Amarelo","Antonio Carlos Capocasali","25","Zagueiro","23"
"5279","30","Joinville","Amarelo","Arnaldo Manoel de Almeida","13","","90+2"
"5279","30","Joinville","Amarelo","Marcelinho Paraíba","10","Meio-campo","84"
"5279","30","Joinville","Amarelo","Edson Ratinho","2","Zagueiro","29"
"5280","30","Figueirense","Amarelo","Thiago Heleno","4","Zagueiro","29"
"5281","30","Palmeiras","Amarelo","Gabriel Jesus","33","","90+3"
"5281","30","Ponte Preta","Amarelo","Cristian Martins Cabral","10","Meio-campo","76"
"5281","30","Ponte Preta","Amarelo","Gilson Gomes do Nascimento","6","Zagueiro","43"
"5282","30","Sao Paulo","Amarelo","Paulo Henrique Ganso","10","Meio-campo","68"
"5282","30","Sao Paulo","Amarelo","Hudson","25","Meio-campo","7"
"5283","30","Athletico-PR","Amarelo","Otávio Henrique Santos","5","Meio-campo","83"
"5283","30","Athletico-PR","Amarelo","Sidcley Ferreira Pereira","6","Zagueiro","45"
"5283","30","Cruzeiro","Amarelo","Giorgian De Arrascaeta","10","","90+1"
"5284","30","Vasco","Amarelo","Leandro Costa Miranda Moraes","9","Atacante","73"
"5284","30","Vasco","Amarelo","Germán Herrera","11","Atacante","40"
"5284","30","Chapecoense","Amarelo","Thiego","27","Zagueiro","90+2"
"5284","30","Chapecoense","Amarelo","Camilo","10","Meio-campo","62"
"5285","30","Corinthians","Amarelo","Edu Dracena","2","Zagueiro","76"
"5285","30","Goias","Amarelo","Diogo Barbosa","6","Zagueiro","81"
"5285","30","Goias","Amarelo","Ygor Maciel Santiago","5","Meio-campo","42"
"5286","30","Gremio","Amarelo","Moisés","37","","90+3"
"5286","30","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","54"
"5286","30","Santos","Amarelo","David Braz","14","Zagueiro","88"
"5286","30","Santos","Vermelho","Gabriel Barbosa","10","Atacante","90+4"
"5284","30","Vasco","Amarelo","Romário de Souza Faria Júnior","17","","84"
"5284","30","Vasco","Amarelo","Rodrigo Baldasso da Costa","3","Zagueiro","57"
"5284","30","Chapecoense","Amarelo","Marcos Danilo Padilha","1","Goleiro","90+4"
"5284","30","Chapecoense","Amarelo","Hélio Hermito Zampier Neto","29","Zagueiro","68"
"5284","30","Chapecoense","Amarelo","Dener Assunção Braz","6","Zagueiro","31"
"5285","30","Goias","Amarelo","Bruno Henrique","19","","87"
"5285","30","Goias","Amarelo","Zé Love","9","Atacante","60"
"5285","30","Goias","Amarelo","Patrick","7","Meio-campo","8"
"5286","30","Gremio","Amarelo","Douglas dos Santos","10","Meio-campo","64"
"5286","30","Santos","Amarelo","Gabriel Barbosa","10","Atacante","90+3"
"5286","30","Santos","Amarelo","Vanderlei Farias da Silva","1","Goleiro","15"
"5287","31","Avai","Amarelo","Marquinhos Santos","10","Meio-campo","45+2"
"5287","31","Avai","Amarelo","Nino Paraíba","2","Zagueiro","6"
"5287","31","Palmeiras","Amarelo","Thiago dos Santos","35","Meio-campo","45"
"5287","31","Palmeiras","Amarelo","Andrei Girotto","28","Meio-campo","13"
"5288","31","Joinville","Amarelo","Carlos Eduardo Antônio dos Santos","5","Meio-campo","31"
"5288","31","Figueirense","Amarelo","Clayton da Silveira da Silva","7","Meio-campo","59"
"5287","31","Avai","Amarelo","Adriano Pagode","15","Meio-campo","43"
"5287","31","Palmeiras","Amarelo","Eduardo Pereira Rodrigues","7","","85"
"5287","31","Palmeiras","Amarelo","Agustín Allione","20","Meio-campo","43"
"5288","31","Joinville","Amarelo","Willian Popp","21","","83"
"5288","31","Figueirense","Amarelo","Jefferson Nogueira","15","","86"
"5288","31","Figueirense","Amarelo","Leandro Silva","2","Zagueiro","59"
"5288","31","Joinville","Vermelho","Carlos Eduardo Antônio dos Santos","5","Meio-campo","90+4"
"5289","31","Ponte Preta","Amarelo","Rodinei de Almeida","2","Zagueiro","90+2"
"5289","31","Ponte Preta","Amarelo","Fernando Paixão da Silva","5","Meio-campo","37"
"5289","31","Coritiba","Amarelo","Ruy Franco de Almeida Junior","26","","63"
"5290","31","Cruzeiro","Amarelo","Manoel Messias Silva Carvalho","27","Zagueiro","90+2"
"5290","31","Fluminense","Amarelo","Gum","3","Zagueiro","8"
"5291","31","Athletico-PR","Amarelo","Rodolfo de Melo","22","","60"
"5292","31","Internacional","Amarelo","Réver","3","Zagueiro","90+3"
"5293","31","Sao Paulo","Amarelo","Reinaldo Manoel da Silva","16","","90+2"
"5293","31","Vasco","Amarelo","Luan Garcia Teixeira","4","Zagueiro","48"
"5294","31","Gremio","Amarelo","Frickson Erazo","33","Zagueiro","90"
"5294","31","Chapecoense","Amarelo","Apodi","2","Zagueiro","67"
"5295","31","Goias","Amarelo","David França Oliveira e Silva","8","Meio-campo","45+2"
"5293","31","Sao Paulo","Vermelho","Matheus Reis","4","Zagueiro","44"
"5296","31","Atletico-MG","Vermelho","Carlos Júnior","13","Meio-campo","19"
"5289","31","Ponte Preta","Amarelo","Elton Junior Melo Ataíde","8","Meio-campo","84"
"5289","31","Coritiba","Amarelo","Alan Santos da Silva","5","Meio-campo","77"
"5289","31","Coritiba","Amarelo","Leandro Silva","15","Zagueiro","39"
"5290","31","Cruzeiro","Amarelo","Allano","35","Atacante","66"
"5291","31","Athletico-PR","Amarelo","Carlos Eduardo Santos Oliveira","2","Zagueiro","63"
"5291","31","Corinthians","Amarelo","Felipe Augusto de Almeida Monteiro","28","Zagueiro","13"
"5292","31","Internacional","Amarelo","Paulo Marcos de Jesus Ribeiro","25","Zagueiro","61"
"5293","31","Sao Paulo","Amarelo","Matheus Reis","4","Zagueiro","22"
"5294","31","Gremio","Amarelo","Braian Rodríguez","9","","90"
"5294","31","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","44"
"5294","31","Chapecoense","Amarelo","Cléber Santana","88","Meio-campo","23"
"5296","31","Atletico-MG","Amarelo","Carlos Júnior","13","Meio-campo","15"
"5294","31","Chapecoense","Vermelho","Vilson Xavier de Menezes Júnior","34","Zagueiro","90"
"5297","32","Fluminense","Amarelo","Marcos Júnior","35","","86"
"5297","32","Athletico-PR","Amarelo","Otávio Henrique Santos","5","Meio-campo","39"
"5298","32","Internacional","Amarelo","Victor Vinícius Coelho Santos","21","Atacante","83"
"5298","32","Joinville","Amarelo","Everton Kempes dos Santos Gonçalves","9","Atacante","23"
"5299","32","Figueirense","Amarelo","Thiago Heleno","4","Zagueiro","79"
"5299","32","Figueirense","Amarelo","Dudu","11","Atacante","21"
"5299","32","Santos","Amarelo","Cristian Ledesma","24","Meio-campo","62"
"5300","32","Palmeiras","Amarelo","João Pedro Maturano dos Santos","22","Zagueiro","58"
"5300","32","Sport","Amarelo","Samuel","19","","90"
"5297","32","Athletico-PR","Amarelo","Walter Henrique da Silva","18","Atacante","78"
"5297","32","Athletico-PR","Amarelo","Marcos Guilherme","10","Meio-campo","4"
