"partida_id","rodata","clube","atleta","minuto","tipo_de_gol"
"5257","28","Fluminense","Fred","29",""
"5257","28","Fluminense","Gustavo Scarpa","50",""
"5258","28","Gremio","Giuliano Victor de Paula","24",""
"5258","28","Gremio","Maximiliano Rodríguez Maeso","76",""
"5258","28","Avai","André Lima","64",""
"5258","28","Gremio","Giuliano Victor de Paula","12",""
"5259","28","Ponte Preta","Biro-Biro","15",""
"5259","28","Ponte Preta","Biro-Biro","64",""
"5259","28","Athletico-PR","Bruno da Mota","29",""
"5260","28","Internacional","Valdívia","27","Penalty"
"5260","28","Santos","Marquinhos","37",""
"5260","28","Santos","Leandro","90",""
"5260","28","Santos","Gabriel Barbosa","60","Penalty"
"5261","28","Flamengo","Emerson Sheik","12",""
"5261","28","Vasco","Rodrigo Baldasso da Costa","58",""
"5261","28","Vasco","Nenê","62","Penalty"
"5262","28","Atletico-MG","Luan Madson Gedeão de Paiva","52",""
"5262","28","Atletico-MG","Thiago Ribeiro","82",""
"5262","28","Joinville","Everton Kempes dos Santos Gonçalves","62",""
"5262","28","Joinville","Willian Popp","83",""
"5263","28","Corinthians","Carlos Gilberto do Nascimento Silva","67",""
"5263","28","Corinthians","Renato Augusto","83",""
"5263","28","Figueirense","Leandro Silva","90+1",""
"5263","28","Corinthians","Elias Mendes Trindade","15",""
"5264","28","Sao Paulo","Carlos Andrade Souza","60",""
"5264","28","Palmeiras","Róbson Michael Signorini","90+3",""
"5265","28","Sport","Diego Souza","25",""
"5265","28","Sport","Apodi","78","Gol Contra"
"5265","28","Sport","Régis","84",""
"5266","28","Cruzeiro","Ceará","22",""
"5266","28","Cruzeiro","Willian Gomes de Siqueira","66",""
"5267","29","Internacional","Lisandro López","65",""
"5267","29","Internacional","Rodrigo Dourado","82",""
"5267","29","Sport","José Élber Pimentel da Silva","80",""
"5268","29","Atletico-MG","Leandro Silva","41","Gol Contra"
"5268","29","Atletico-MG","Lucas Pratto","85","Penalty"
"5268","29","Atletico-MG","Giovanni Augusto","66",""
"5269","29","Sao Paulo","José Rogério de Oliveira Melo","72",""
"5271","29","Flamengo","Ayrton Ganino","57",""
"5271","29","Flamengo","Gabriel Santana","82",""
"5270","29","Avai","André Lima","86",""
"5270","29","Vasco","Nenê","45","Penalty"
"5274","29","Figueirense","Dudu","57",""
"5274","29","Goias","Zé Love","45+5","Penalty"
"5274","29","Figueirense","Dudu","60",""
"5274","29","Figueirense","Rafael Bastos","87",""
"5274","29","Goias","Leandro Silva","67","Gol Contra"
"5275","29","Ponte Preta","Felipe Azevedo","64",""
"5275","29","Corinthians","Jadson","43",""
"5275","29","Corinthians","Rodrigo Eduardo Costa Marinho","84",""
"5275","29","Ponte Preta","Elton Junior Melo Ataíde","61",""
"5272","29","Santos","Lucas Rafael Araújo Lima","5",""
"5272","29","Santos","Marquinhos","11",""
"5272","29","Santos","Neto Berola","84",""
"5272","29","Fluminense","Robert Gonçalves Santos","90+2",""
"5276","29","Chapecoense","Camilo","23",""
"5276","29","Palmeiras","Eduardo Pereira Rodrigues","58",""
"5276","29","Chapecoense","Túlio de Melo","55",""
"5276","29","Chapecoense","Apodi","65",""
"5276","29","Chapecoense","Hélio Hermito Zampier Neto","5",""
"5276","29","Chapecoense","Ananias Elói Castro Monteiro","86",""
"5277","30","Atletico-MG","Marcos Rocha","70",""
"5277","30","Atletico-MG","Lucas Pratto","17","Penalty"
"5277","30","Internacional","Paulo Marcos de Jesus Ribeiro","39",""
"5278","30","Sport","André Felipe Ribeiro de Souza","63",""
"5278","30","Sport","André Felipe Ribeiro de Souza","84",""
"5278","30","Sport","Régis","61",""
"5279","30","Joinville","Rafael Donato","57",""
"5279","30","Joinville","Marcelinho Paraíba","32","Penalty"
"5279","30","Joinville","Carlos Eduardo Antônio dos Santos","73",""
"5279","30","Coritiba","Henrique Almeida","89","Penalty"
"5280","30","Figueirense","Clayton da Silveira da Silva","22",""
"5280","30","Figueirense","Clayton da Silveira da Silva","66",""
"5280","30","Figueirense","Dudu","89",""
"5281","30","Ponte Preta","Fernando Paixão da Silva","28","Penalty"
"5282","30","Fluminense","Marcos Júnior","49",""
"5282","30","Fluminense","Fred","31",""
"5283","30","Cruzeiro","Giorgian De Arrascaeta","85",""
"5283","30","Athletico-PR","Ewandro","36",""
"5283","30","Athletico-PR","Bruno Pereirinha","79",""
"5283","30","Cruzeiro","Fabrício dos Santos Silva","74",""
"5285","30","Corinthians","Rodrigo Eduardo Costa Marinho","88",""
"5285","30","Corinthians","Edu Dracena","16",""
"5285","30","Corinthians","Malcom Filipe Silva de Oliveira","26",""
"5284","30","Vasco","Rodrigo Baldasso da Costa","72",""
"5284","30","Chapecoense","Bruno Rangel","86","Penalty"
"5286","30","Gremio","Bressan","27",""
"5287","31","Palmeiras","Jonatan Cristaldo","60",""
"5287","31","Palmeiras","Eduardo Pereira Rodrigues","78",""
"5287","31","Avai","André Lima","69",""
"5287","31","Palmeiras","Gabriel Jesus","17",""
"5288","31","Joinville","Everton Kempes dos Santos Gonçalves","54",""
"5290","31","Cruzeiro","Willian Gomes de Siqueira","28",""
"5290","31","Cruzeiro","Willian Gomes de Siqueira","47",""
"5289","31","Ponte Preta","Alexandro da Silva Batista","88",""
"5289","31","Ponte Preta","Biro-Biro","90+4",""
"5289","31","Ponte Preta","Alexandro da Silva Batista","50",""
"5291","31","Athletico-PR","Bruno da Mota","56",""
"5291","31","Corinthians","Vágner Love","62",""
"5291","31","Corinthians","Renato Augusto","17",""
"5291","31","Corinthians","Renato Augusto","45+1",""
"5291","31","Corinthians","Vágner Love","29",""
"5293","31","Vasco","Rodrigo Baldasso da Costa","63",""
"5293","31","Sao Paulo","Luís Fabiano","1",""
"5293","31","Vasco","Nenê","45+1","Penalty"
"5293","31","Sao Paulo","Rodrigo Caio","88",""
"5292","31","Internacional","Ernando Rodrigues Lopes","18",""
"5294","31","Chapecoense","Apodi","90+5",""
"5294","31","Gremio","Douglas dos Santos","5",""
"5294","31","Gremio","Deyvison Rogério da Silva","34",""
"5294","31","Chapecoense","Túlio de Melo","78",""
"5294","31","Chapecoense","Túlio de Melo","57","Penalty"
"5295","31","Goias","David França Oliveira e Silva","49",""
"5295","31","Santos","Werley Ananias da Silva","12",""
"5295","31","Santos","Ricardo Oliveira","15",""
"5295","31","Santos","Ricardo Oliveira","45+1",""
"5296","31","Sport","Maikon Leite","54",""
"5296","31","Atletico-MG","Thiago Ribeiro","84","Penalty"
"5296","31","Sport","Matheus Ferraz Pereira","7",""
"5296","31","Sport","Diego Souza","23",""
"5296","31","Sport","José Élber Pimentel da Silva","27",""
"5297","32","Athletico-PR","Walter Henrique da Silva","60",""
"5298","32","Internacional","Victor Vinícius Coelho Santos","65",""
"5300","32","Sport","André Felipe Ribeiro de Souza","59","Penalty"
"5300","32","Sport","Jonathan Marlone","16",""
"5301","32","Corinthians","Vágner Love","45+2",""
"5302","32","Coritiba","Luis Cáceres","45",""
"5302","32","Sao Paulo","Alan Kardec","25",""
"5302","32","Sao Paulo","Alexandre Pato","64",""
"5305","32","Cruzeiro","Giorgian De Arrascaeta","51",""
"5306","32","Atletico-MG","Luan Madson Gedeão de Paiva","51",""
"5306","32","Atletico-MG","Giovanni Augusto","56",""
"5306","32","Ponte Preta","Renato de Araújo Chaves Júnior","90+2",""
"5307","33","Sao Paulo","Paulo Henrique Ganso","19",""
"5307","33","Sao Paulo","Luís Fabiano","43",""
"5307","33","Sao Paulo","Michel Bastos","64",""
"5308","33","Cruzeiro","Leandro Damião","75",""
"5308","33","Avai","Rômulo","52",""
"5309","33","Ponte Preta","Guti","55","Gol Contra"
"5310","33","Coritiba","Juan Maldonado Jaimez Júnior","24",""
"5310","33","Figueirense","Yago Rocha","40",""
"5313","33","Gremio","Everton Sousa Soares","52",""
"5313","33","Gremio","Deyvison Rogério da Silva","85",""
"5314","33","Corinthians","Malcom Filipe Silva de Oliveira","68",""
"5314","33","Corinthians","Vágner Love","75",""
"5314","33","Corinthians","Lucca Borges de Brito","85",""
"5312","33","Santos","Ricardo Oliveira","49",""
"5312","33","Palmeiras","Eduardo Pereira Rodrigues","75",""
"5312","33","Santos","Thiago Maia","27",""
"5315","33","Fluminense","Gerson Santos da Silva","45+3",""
"5316","33","Goias","Zé Love","48",""
"5316","33","Goias","Bruno Henrique","51",""
"5316","33","Internacional","Valdívia","20",""
"5317","34","Internacional","Victor Vinícius Coelho Santos","88",""
"5318","34","Corinthians","Lucca Borges de Brito","88",""
"5318","34","Coritiba","Negueba","47",""
"5318","34","Corinthians","Jadson","16","Penalty"
"5319","34","Avai","Anderson Lopes","59",""
"5319","34","Athletico-PR","Walter Henrique da Silva","35",""
"5319","34","Athletico-PR","Sidcley Ferreira Pereira","43",""
"5320","34","Chapecoense","Camilo","64",""
"5320","34","Fluminense","Gustavo Scarpa","48",""
"5320","34","Chapecoense","Túlio de Melo","30",""
"5320","34","Chapecoense","Thiego","34",""
"5320","34","Fluminense","Jean Raphael Vanderlei Moreira","20","Penalty"
"5322","34","Flamengo","Alan Patrick","48",""
"5322","34","Flamengo","Kayke Moreno","51",""
"5322","34","Flamengo","Kayke Moreno","64",""
"5322","34","Flamengo","Alan Patrick","19",""
"5322","34","Goias","Erik Nascimento de Lima","45+2",""
"5323","34","Cruzeiro","Willian Gomes de Siqueira","33",""
"5323","34","Cruzeiro","Leandro Damião","81",""
"5323","34","Sao Paulo","Luís Fabiano","31",""
"5324","34","Atletico-MG","Jesús Dátolo","90",""
"5321","34","Vasco","Rafael Silva dos Santos","35",""
"5321","34","Vasco","Nenê","40",""
"5326","34","Sport","André Felipe Ribeiro de Souza","69",""
"5327","35","Cruzeiro","Willians Domingos Fernandes","59","Penalty"
"5327","35","Cruzeiro","Durval","61","Gol Contra"
"5327","35","Cruzeiro","Marcos Vinícius de Jesus Araújo","66",""
"5328","35","Coritiba","João Paulo Silva","45+3",""
"5328","35","Coritiba","Henrique Almeida","90+3",""
"5328","35","Goias","Fred","80",""
"5328","35","Coritiba","Juan Maldonado Jaimez Júnior","1",""
"5329","35","Figueirense","Clayton da Silveira da Silva","14","Penalty"
"5331","35","Palmeiras","Róbson Michael Signorini","54",""
"5331","35","Athletico-PR","Marcos Guilherme","2",""
"5331","35","Palmeiras","Jackson de Souza","74",""
"5331","35","Athletico-PR","Ewandro","84",""
"5331","35","Palmeiras","Alecsandro","90+5",""
"5331","35","Athletico-PR","Ewandro","86",""
"5330","35","Joinville","Fernando Viana","42",""
"5330","35","Avai","André Lima","19",""
"5330","35","Avai","Éverton Silva","88",""
"5332","35","Gremio","Luan Guilherme de Jesus Vieira","60","Penalty"
"5333","35","Chapecoense","Ananias Elói Castro Monteiro","64",""
"5334","35","Sao Paulo","Alan Kardec","69",""
"5334","35","Atletico-MG","Jesús Dátolo","70",""
"5334","35","Sao Paulo","Alan Kardec","85",""
"5334","35","Sao Paulo","Michel Bastos","75",""
"5334","35","Atletico-MG","Luan Madson Gedeão de Paiva","57",""
"5334","35","Sao Paulo","Luís Fabiano","90+1","Penalty"
"5336","35","Vasco","Júlio César Coelho Moraes Júnior","72",""
"5336","35","Corinthians","Vágner Love","82",""
"5337","36","Cruzeiro","Marcos Vinícius de Jesus Araújo","20",""
"5337","36","Palmeiras","Lucas Barrios","71",""
"5339","36","Atletico-MG","Luan Madson Gedeão de Paiva","23",""
"5339","36","Atletico-MG","Marcos Rocha","57",""
"5339","36","Goias","Erik Nascimento de Lima","39",""
"5339","36","Goias","Bruno Henrique","60",""
"5340","36","Internacional","Victor Vinícius Coelho Santos","53",""
"5342","36","Corinthians","Edu Dracena","45+1",""
"5342","36","Corinthians","Cristian Baroni","76","Penalty"
"5342","36","Corinthians","Bruno Henrique Corsini","27",""
"5342","36","Corinthians","Lucca Borges de Brito","61",""
"5342","36","Corinthians","Ángel Romero","29",""
"5342","36","Sao Paulo","Carlos Andrade Souza","70",""
"5342","36","Corinthians","Ángel Romero","64",""
"5338","36","Joinville","Rafael Donato","81",""
"5338","36","Vasco","Nenê","5",""
"5338","36","Vasco","Duvier Riascos","10",""
"5343","36","Ponte Preta","Diego Oliveira","77",""
"5343","36","Flamengo","Gabriel Santana","56",""
"5344","36","Avai","Léo Gamalho","90",""
"5344","36","Fluminense","Gum","21",""
"5344","36","Fluminense","Osvaldo Filho","75",""
"5344","36","Fluminense","Fred","86",""
"5345","36","Coritiba","Henrique Almeida","58",""
"5347","37","Sao Paulo","Thiago Henrique Mendes Ribeiro","90+4",""
"5347","37","Figueirense","Clayton da Silveira da Silva","28",""
"5347","37","Sao Paulo","Luís Fabiano","11",""
"5347","37","Figueirense","Carlos Alberto Gomes de Jesus","75",""
"5347","37","Sao Paulo","Alan Kardec","90+1",""
"5348","37","Fluminense","Cícero Santos","74","Penalty"
"5348","37","Internacional","Victor Vinícius Coelho Santos","4",""
"5349","37","Avai","Antonio Carlos Capocasali","66",""
"5351","37","Cruzeiro","Charles Fernando Basílio da Silva","40",""
"5351","37","Cruzeiro","Alisson Euler de Freitas Castro","64",""
"5351","37","Cruzeiro","Willian Gomes de Siqueira","35",""
"5352","37","Gremio","Everton Sousa Soares","30",""
"5352","37","Atletico-MG","Lucas Pratto","42","Penalty"
"5352","37","Gremio","Luan Guilherme de Jesus Vieira","69",""
"5350","37","Sport","Matheus Ferraz Pereira","24",""
"5350","37","Sport","André Felipe Ribeiro de Souza","90+1",""
"5355","37","Coritiba","Henrique Almeida","90+4",""
"5355","37","Coritiba","Juan Maldonado Jaimez Júnior","24",""
"5353","37","Chapecoense","Túlio de Melo","46",""
"5353","37","Goias","Fred","33",""
"5353","37","Goias","Fred","78",""
"5353","37","Goias","Erik Nascimento de Lima","29","Penalty"
"5354","37","Vasco","Nenê","45","Penalty"
"5356","37","Athletico-PR","Roberto Heuchayer","13",""
"5356","37","Athletico-PR","Cleberson Martins de Souza","33",""
"5356","37","Athletico-PR","Cleberson Martins de Souza","67",""
"5365","38","Gremio","Deyvison Rogério da Silva","60",""
"5365","38","Gremio","Marcelo Oliveira Ferreira","6",""
"5358","38","Palmeiras","Vitor Hugo Franchescoli de Souza","90",""
"5358","38","Flamengo","Marcos Rogério Ricci Lopes","76",""
"5358","38","Palmeiras","Eduardo Pereira Rodrigues","72",""
"5360","38","Santos","Gabriel Barbosa","29",""
"5360","38","Santos","Gabriel Barbosa","60",""
"5360","38","Santos","Geuvânio","14",""
"5360","38","Santos","Vitor Bueno","73",""
"5360","38","Santos","Geuvânio","80",""
"5360","38","Athletico-PR","Cleberson Martins de Souza","12",""
"5364","38","Atletico-MG","Thiago Ribeiro","39",""
"5364","38","Atletico-MG","Leonardo Silva","51",""
"5364","38","Atletico-MG","Patric Cabral Lalau","68",""
"5361","38","Sport","Diego Souza","62",""
"5357","38","Internacional","Victor Vinícius Coelho Santos","26",""
"5357","38","Internacional","Victor Vinícius Coelho Santos","62",""
"5359","38","Figueirense","Marcos Assis de Santana","49",""
"5362","38","Sao Paulo","José Rogério de Oliveira Melo","90+3",""
"5363","38","Corinthians","Vágner Love","78",""
"5363","38","Avai","Claudinei Junio de Souza","57",""
"5368","1","Flamengo","Éverton Cardoso da Silva","5",""
"5367","1","Palmeiras","Thiago Martins Bueno","52",""
"5367","1","Palmeiras","Róger Guedes","19",""
"5367","1","Palmeiras","Gabriel Jesus","46",""
"5367","1","Palmeiras","Gabriel Jesus","87",""
"5369","1","Atletico-MG","Juan Cazares","15",""
"5370","1","Coritiba","Kléber","71",""
"5371","1","Santa Cruz","Grafite","28",""
"5371","1","Santa Cruz","Grafite","44",""
"5371","1","Santa Cruz","Keno","87","Penalty"
"5371","1","Santa Cruz","Fernando Gabriel Vougado Ribeiro","85",""
"5371","1","Vitoria","Kieza","80",""
"5372","1","Sao Paulo","Lucas Fernandes","22",""
"5375","1","Fluminense","Fred","39",""
"5377","2","Palmeiras","Moisés Lima Magalhães","90+1",""
"5377","2","Ponte Preta","Felipe Azevedo","24",""
"5377","2","Ponte Preta","Felipe Azevedo","33",""
"5378","2","Fluminense","Gustavo Scarpa","57",""
"5378","2","Fluminense","Gum","60",""
"5378","2","Santa Cruz","Grafite","83","Penalty"
"5378","2","Santa Cruz","Grafite","53",""
"5379","2","Cruzeiro","José Élber Pimentel da Silva","56",""
"5379","2","Cruzeiro","Douglas Coutinho","63",""
"5379","2","Figueirense","Rafael Moura","41",""
"5379","2","Figueirense","Rafael Moura","55",""
"5380","2","Santos","Vitor Bueno","62",""
"5380","2","Santos","Renato Dirnei Florêncio","90+7",""
"5380","2","Coritiba","Kléber","20",""
"5381","2","Athletico-PR","André Lima","10",""
"5381","2","Atletico-MG","Juan Cazares","77","Penalty"
"5382","2","Vitoria","Leandro Domingues","30",""
"5382","2","Corinthians","Fagner","39",""
"5382","2","Vitoria","Mário Sérgio Santos Costa","56",""
"5382","2","Vitoria","Kieza","64",""
"5382","2","Corinthians","Uendel Pereira Gonçalves","26",""
"5383","2","Chapecoense","Bruno Rangel","48","Penalty"
"5383","2","America-MG","Rafael Bastos","20","Penalty"
"5383","2","Chapecoense","Bruno Rangel","78",""
"5383","2","Chapecoense","Silvinho","77",""
"5384","2","Internacional","Eduardo Sasha","37",""
"5384","2","Internacional","Eduardo Sasha","89",""
"5384","2","Sao Paulo","Diego Lugano","87",""
"5385","2","Gremio","Fred","54",""
"5386","2","Botafogo-RJ","Fernandes","29",""
"5386","2","Sport","Diego Souza","17",""
"5387","3","Figueirense","Rafael Moura","38",""
"5387","3","Santos","Vitor Bueno","42","Penalty"
"5387","3","Figueirense","Gustavo Ermel","90+2",""
"5387","3","Santos","Joel Tagueu","57","Penalty"
"5388","3","Botafogo-RJ","Neilton Mestzk","73",""
"5388","3","Athletico-PR","Vinícius","58",""
"5388","3","Botafogo-RJ","Ribamar","18",""
"5389","3","Flamengo","Alan Patrick","90+6","Penalty"
"5389","3","Chapecoense","Bruno Rangel","13","Penalty"
"5389","3","Flamengo","Felipe Vizeu","8",""
"5389","3","Chapecoense","Hyoran","80",""
"5390","3","America-MG","Victor Rangel","74",""
"5390","3","Vitoria","Kieza","85",""
"5391","3","Santa Cruz","Keno","90",""
"5391","3","Cruzeiro","Giorgian De Arrascaeta","53",""
"5391","3","Santa Cruz","Grafite","20","Penalty"
"5391","3","Santa Cruz","Grafite","64",""
"5391","3","Santa Cruz","Arthur Caike do Nascimento Cruz","77",""
"5393","3","Coritiba","Alan Santos da Silva","63",""
"5393","3","Sao Paulo","José Rogério de Oliveira Melo","79",""
"5392","3","Palmeiras","Vitor Hugo Franchescoli de Souza","57",""
"5392","3","Palmeiras","Alecsandro","59",""
"5394","3","Corinthians","Kadu","15","Gol Contra"
"5394","3","Corinthians","Bruno Henrique Corsini","22",""
